Sr_no,movieid,userid,rating,title,genres,tag,sentiment
2859,114935,128,4,Predestination (2014),Action|Mystery|Sci-Fi|Thriller,mindfuck,excellent
2860,115149,128,2.5,John Wick (2014),Action|Thriller,violent,one time watch
2861,115149,128,2.5,John Wick (2014),Action|Thriller,syndicate,one time watch
2862,115149,128,2.5,John Wick (2014),Action|Thriller,secret society,one time watch
2863,115149,128,2.5,John Wick (2014),Action|Thriller,revenge,one time watch
2864,115149,128,2.5,John Wick (2014),Action|Thriller,over the top,one time watch
2865,115149,128,2.5,John Wick (2014),Action|Thriller,organized crime,one time watch
2866,115149,128,2.5,John Wick (2014),Action|Thriller,lack of story,one time watch
2867,115149,128,2.5,John Wick (2014),Action|Thriller,hitman,one time watch
2868,115149,128,2.5,John Wick (2014),Action|Thriller,cheesy,one time watch
2869,115149,128,2.5,John Wick (2014),Action|Thriller,assassin,one time watch
2870,115569,128,3.5,Nightcrawler (2014),Crime|Drama|Thriller,stringer,good
2871,115569,128,3.5,Nightcrawler (2014),Crime|Drama|Thriller,sociopath,good
2872,115569,128,3.5,Nightcrawler (2014),Crime|Drama|Thriller,news,good
2873,115569,128,3.5,Nightcrawler (2014),Crime|Drama|Thriller,Los Angeles,good
2874,115569,128,3.5,Nightcrawler (2014),Crime|Drama|Thriller,local news,good
2875,115569,128,3.5,Nightcrawler (2014),Crime|Drama|Thriller,journalism,good
2876,115569,128,3.5,Nightcrawler (2014),Crime|Drama|Thriller,dark,good
2877,115569,128,3.5,Nightcrawler (2014),Crime|Drama|Thriller,crime reporter,good
2878,115713,128,4,Ex Machina (2015),Drama|Sci-Fi|Thriller,turing test,excellent
2879,115713,128,4,Ex Machina (2015),Drama|Sci-Fi|Thriller,thriller,excellent
2880,115713,128,4,Ex Machina (2015),Drama|Sci-Fi|Thriller,tense,excellent
2881,115713,128,4,Ex Machina (2015),Drama|Sci-Fi|Thriller,sci-fi,excellent
2882,115713,128,4,Ex Machina (2015),Drama|Sci-Fi|Thriller,robots,excellent
2883,115713,128,4,Ex Machina (2015),Drama|Sci-Fi|Thriller,plot twist,excellent
2884,115713,128,4,Ex Machina (2015),Drama|Sci-Fi|Thriller,futuristic,excellent
2885,115713,128,4,Ex Machina (2015),Drama|Sci-Fi|Thriller,claustrophobic,excellent
2886,115713,128,4,Ex Machina (2015),Drama|Sci-Fi|Thriller,artificial intelligence,excellent
2887,115713,128,4,Ex Machina (2015),Drama|Sci-Fi|Thriller,AI,excellent
2888,115923,128,2,Seal Team Eight: Behind Enemy Lines (2014),Action|Drama|War,navy seals,one time watch
2889,115923,128,2,Seal Team Eight: Behind Enemy Lines (2014),Action|Drama|War,drone,one time watch
2890,115923,128,2,Seal Team Eight: Behind Enemy Lines (2014),Action|Drama|War,africa,one time watch
2891,116797,128,4.5,The Imitation Game (2014),Drama|Thriller|War,World War II,excellent
2892,116797,128,4.5,The Imitation Game (2014),Drama|Thriller|War,mathematics,excellent
2893,116797,128,4.5,The Imitation Game (2014),Drama|Thriller|War,informatics,excellent
2894,116797,128,4.5,The Imitation Game (2014),Drama|Thriller|War,history,excellent
2895,116797,128,4.5,The Imitation Game (2014),Drama|Thriller|War,cryptography,excellent
2896,116797,128,4.5,The Imitation Game (2014),Drama|Thriller|War,Alan Turing,excellent
2897,116977,128,1.5,Dumb and Dumber To (2014),Comedy,same story,poor
2898,116977,128,1.5,Dumb and Dumber To (2014),Comedy,infantile,poor
2899,116977,128,1.5,Dumb and Dumber To (2014),Comedy,hard to watch,poor
2900,116977,128,1.5,Dumb and Dumber To (2014),Comedy,cringe,poor
2901,117511,128,3,Hello Ladies: The Movie (2014),Comedy,Los Angeles,good
2902,117511,128,3,Hello Ladies: The Movie (2014),Comedy,Hollywood,good
2903,117511,128,3,Hello Ladies: The Movie (2014),Comedy,awkward,good
2904,118880,128,4,Girl Walks Home Alone at Night, A (2014),vampires,excellent
2905,118880,128,4,Girl Walks Home Alone at Night, A (2014),Romance,excellent
2906,118880,128,4,Girl Walks Home Alone at Night, A (2014),Iran,excellent
2907,118880,128,4,Girl Walks Home Alone at Night, A (2014),black and white,excellent
2908,119145,128,3.5,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,villain,good
2909,119145,128,3.5,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,tryouts,good
2910,119145,128,3.5,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,training,good
2911,119145,128,3.5,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,spy gadgets,good
2912,119145,128,3.5,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,spy agency,good
2913,119145,128,3.5,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,spy,good
2914,119145,128,3.5,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,saving the world,good
2915,119145,128,3.5,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,ridiculous,good
2916,119145,128,3.5,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,recruit,good
2917,119145,128,3.5,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,parody,good
2918,119145,128,3.5,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,megalomaniac villain,good
2919,119145,128,3.5,Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,british,good
2920,120466,128,3.5,Chappie (2015),Action|Thriller,zef,good
2921,120466,128,3.5,Chappie (2015),Action|Thriller,subculture,good
2922,120466,128,3.5,Chappie (2015),Action|Thriller,South Africa,good
2923,120466,128,3.5,Chappie (2015),Action|Thriller,robots,good
2924,120466,128,3.5,Chappie (2015),Action|Thriller,police,good
2925,120466,128,3.5,Chappie (2015),Action|Thriller,artificial intelligence,good
2926,120466,128,3.5,Chappie (2015),Action|Thriller,AI,good
2927,120637,128,2.5,Blackhat (2015),Action|Crime|Drama|Mystery|Thriller,hackers,one time watch
2928,127096,128,3,Project Almanac (2015),Sci-Fi|Thriller,time travel,good
2929,127096,128,3,Project Almanac (2015),Sci-Fi|Thriller,science fiction,good
2930,127096,128,3,Project Almanac (2015),Sci-Fi|Thriller,High school,good
2931,127096,128,3,Project Almanac (2015),Sci-Fi|Thriller,camera,good
2932,127152,128,4,Going Clear: Scientology and the Prison of Belief (2015),Documentary,scientology,excellent
2933,127152,128,4,Going Clear: Scientology and the Prison of Belief (2015),Documentary,manipulation,excellent
2934,127152,128,4,Going Clear: Scientology and the Prison of Belief (2015),Documentary,interviews,excellent
2935,127152,128,4,Going Clear: Scientology and the Prison of Belief (2015),Documentary,brainwash,excellent
2936,130490,128,2,Insurgent (2015),Action|Sci-Fi|Thriller,new society,one time watch
2937,130490,128,2,Insurgent (2015),Action|Sci-Fi|Thriller,dystopia,one time watch
2938,130840,128,4,Spring (2015),Horror|Romance|Sci-Fi,slow build,excellent
2939,131258,128,2.5,The Pirates (2014),Adventure,whale,one time watch
2940,131258,128,2.5,The Pirates (2014),Adventure,pirates,one time watch
2941,131258,128,2.5,The Pirates (2014),Adventure,mutiny,one time watch
2942,131258,128,2.5,The Pirates (2014),Adventure,Korea,one time watch
2943,131258,128,2.5,The Pirates (2014),Adventure,bandits,one time watch
2944,134170,128,3.5,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,ridiculous,good
2945,134170,128,3.5,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,retro-futuristic,good
2946,134170,128,3.5,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,parody,good
2947,134170,128,3.5,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,kung fu,good
2948,134170,128,3.5,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,8o's,good
2949,134170,128,3.5,Kung Fury (2015),Action|Comedy|Fantasy|Sci-Fi,80's nostalgia,good
2950,2115,137,3.5,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,Steven Spielberg,good
2951,2115,137,3.5,Indiana Jones and the Temple of Doom (1984),Action|Adventure|Fantasy,archaeology,good
2952,6867,137,4.5,Station Agent, The (2003),trains,excellent
2953,6867,137,4.5,Station Agent, The (2003),interesting characters,excellent
2954,6867,137,4.5,Station Agent, The (2003),friendship,excellent
2955,6867,137,4.5,Station Agent, The (2003),dwarf,excellent
2956,6867,137,4.5,Station Agent, The (2003),depression,excellent
2957,44665,137,4,Lucky Number Slevin (2006),Crime|Drama|Mystery,twist ending,excellent
2958,44665,137,4,Lucky Number Slevin (2006),Crime|Drama|Mystery,Revenge,excellent
2959,949,211,5,East of Eden (1955),Drama,Exceptional Acting,excellent
2960,2926,211,5,Hairspray (1988),Comedy|Drama,hilarious,excellent
2961,260,215,4.5,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,Science Fiction,excellent
2962,260,215,4.5,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,good vs evil,excellent
2963,260,215,4.5,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,cult classic,excellent
2964,112852,215,5,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,Vin Diesel,excellent
2965,112852,215,5,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,space,excellent
2966,112852,215,5,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,science fiction,excellent
2967,112852,215,5,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,sci-fi,excellent
2968,112852,215,5,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,Marvel Cinematic Universe,excellent
2969,112852,215,5,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,Marvel,excellent
2970,112852,215,5,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,Great Visuals,excellent
2971,112852,215,5,Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,great soundtrack,excellent
2972,593,224,4,Silence of the Lambs, The (1991),thriller,excellent
2973,593,224,4,Silence of the Lambs, The (1991),serial killer,excellent
2974,593,224,4,Silence of the Lambs, The (1991),mystery,excellent
2975,593,224,4,Silence of the Lambs, The (1991),drama,excellent
2976,79796,232,5,Centurion (2010),Action|Adventure|Drama|Thriller|War,violent,excellent
2977,79796,232,5,Centurion (2010),Action|Adventure|Drama|Thriller|War,Romans,excellent
2978,79796,232,5,Centurion (2010),Action|Adventure|Drama|Thriller|War,England,excellent
2979,79796,232,5,Centurion (2010),Action|Adventure|Drama|Thriller|War,ambush,excellent
2980,91007,232,5,I Want to Be a Soldier (2011),Drama,violent,excellent
2981,91007,232,5,I Want to Be a Soldier (2011),Drama,television,excellent
2982,91007,232,5,I Want to Be a Soldier (2011),Drama,dark,excellent
2983,54775,237,4.5,War (2007),Action|Thriller,The Director Should be given a grammy,excellent
2984,778,241,5,Trainspotting (1996),Comedy|Crime|Drama,great soundtrack,excellent
2985,778,241,5,Trainspotting (1996),Comedy|Crime|Drama,drugs,excellent
2986,778,241,5,Trainspotting (1996),Comedy|Crime|Drama,dark comedy,excellent
2987,778,241,5,Trainspotting (1996),Comedy|Crime|Drama,British,excellent
2988,3334,275,2.5,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,sort of boring despite fab Lauren,one time watch
2989,7215,275,4,To Have and Have Not (1944),Adventure|Drama|Romance|Thriller|War,funny,excellent
2990,8337,275,3,Caine Mutiny, The (1954),some funny pissed off Bogie scenes,good
2991,260,286,5,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,good vs evil,excellent
2992,260,286,5,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,classic sci-fi,excellent
2993,546,290,0.5,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,video game adaptation,worst
2994,106918,306,4.5,Secret Life of Walter Mitty, The (2013),visually appealing,excellent
2995,106918,306,4.5,Secret Life of Walter Mitty, The (2013),travel,excellent
2996,106918,306,4.5,Secret Life of Walter Mitty, The (2013),scenic,excellent
2997,106918,306,4.5,Secret Life of Walter Mitty, The (2013),inspirational,excellent
2998,10,310,2.5,GoldenEye (1995),Action|Adventure|Thriller,7,one time watch
2999,260,310,3,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,USA film registry,good
3000,260,310,3,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,fantasy,good
3001,260,310,3,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,!George Lucas,good
3002,441,310,2.5,Dazed and Confused (1993),Comedy,bullying,one time watch
3003,750,310,4,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War,USA film registry,excellent
3004,920,310,3.5,Gone with the Wind (1939),Drama|Romance|War,USA film registry,good
3005,923,310,3,Citizen Kane (1941),Drama|Mystery,USA film registry,good
3006,954,310,3.5,Mr. Smith Goes to Washington (1939),Drama,USA film registry,good
3007,1283,310,3,High Noon (1952),Drama|Western,USA film registry,good
3008,1423,310,3,Hearts and Minds (1996),Drama,racism,good
3009,1722,310,2.5,Tomorrow Never Dies (1997),Action|Adventure|Thriller,7,one time watch
3010,2268,310,4,Few Good Men, A (1992),Aaron Sorkin,excellent
3011,2890,310,3,Three Kings (1999),Action|Adventure|Comedy|Drama|War,!George Clooney,good
3012,2890,310,3,Three Kings (1999),Action|Adventure|Comedy|Drama|War,!David O. Russell,good
3013,2990,310,3.5,Licence to Kill (1989),Action|Adventure|Thriller,7,good
3014,2997,310,4,Being John Malkovich (1999),Comedy|Drama|Fantasy,Charlie Kaufman,excellent
3015,3082,310,2.5,World Is Not Enough, The (1999),7,one time watch
3016,3462,310,4.5,Modern Times (1936),Comedy|Drama|Romance,USA film registry,excellent
3017,3635,310,2.5,Spy Who Loved Me, The (1977),7,one time watch
3018,3638,310,1.5,Moonraker (1979),Action|Adventure|Sci-Fi|Thriller,7,poor
3019,4848,310,1.5,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,overrated,poor
3020,4848,310,1.5,Mulholland Drive (2001),Crime|Drama|Film-Noir|Mystery|Thriller,bad acting,poor
3021,5298,310,3,Human Nature (2001),Comedy|Romance,Charlie Kaufman,good
3022,5690,310,4,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,WW2,excellent
3023,5902,310,3.5,Adaptation (2002),Comedy|Drama|Romance,Charlie Kaufman,good
3024,6003,310,3,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,Charlie Kaufman,good
3025,6777,310,4,Judgment at Nuremberg (1961),Drama,patriotism,excellent
3026,6867,310,4,Station Agent, The (2003),trainspotting,excellent
3027,7294,310,2.5,Welcome to Mooseport (2004),Comedy,romcom,one time watch
3028,7294,310,2.5,Welcome to Mooseport (2004),Comedy,president,one time watch
3029,7294,310,2.5,Welcome to Mooseport (2004),Comedy,election,one time watch
3030,7361,310,3.5,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi,Charlie Kaufman,good
3031,7440,310,3.5,Paper Clips (2004),Documentary,Pledge of Allegiance,good
3032,7570,310,3,Octopussy (1983),Action|Adventure|Thriller,7,good
3033,8860,310,2.5,Cellular (2004),Action|Crime|Drama|Mystery|Thriller,bad acting,one time watch
3034,8977,310,2.5,Alexander (2004),Action|Adventure|Drama|War,war,one time watch
3035,27830,310,3,Bobby Jones, Stroke of Genius (2004),golf,good
3036,27837,310,3,Flight of the Phoenix (2004),Action|Adventure,remake,good
3037,27837,310,3,Flight of the Phoenix (2004),Action|Adventure,desert,good
3038,27837,310,3,Flight of the Phoenix (2004),Action|Adventure,airplane accident,good
3039,33821,310,3,Deal, The (2005),oil,good
3040,41769,310,3.5,Mozart and the Whale (2005),Comedy|Drama|Romance,asperger's syndrome,good
3041,41769,310,3.5,Mozart and the Whale (2005),Comedy|Drama|Romance,asperger syndrome,good
3042,44828,310,2.5,Slither (2006),Comedy|Horror|Sci-Fi,hunting,one time watch
3043,48696,310,3.5,Little Children (2006),Drama|Romance,parenthood,good
3044,48696,310,3.5,Little Children (2006),Drama|Romance,extramarital affair,good
3045,49312,310,4,Snow Cake (2006),Drama,autism,excellent
3046,49312,310,4,Snow Cake (2006),Drama,Asperger syndrome,excellent
3047,49530,310,3.5,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,cheesy ending,good
3048,49530,310,3.5,Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,bad Afrikaans accent,good
3049,50923,310,3,Astronaut Farmer, The (2007),movie physics,good
3050,50923,310,3,Astronaut Farmer, The (2007),deus ex machina,good
3051,53956,310,3.5,Death at a Funeral (2007),Comedy,farce,good
3052,55280,310,3.5,Lars and the Real Girl (2007),Comedy|Drama,real doll,good
3053,55280,310,3.5,Lars and the Real Girl (2007),Comedy|Drama,delusion,good
3054,55284,310,4,Rendition (2007),Drama|Thriller,voters,excellent
3055,55284,310,4,Rendition (2007),Drama|Thriller,torture,excellent
3056,57243,310,3.5,Band's Visit, The (Bikur Ha-Tizmoret) (2007),music,good
3057,57243,310,3.5,Band's Visit, The (Bikur Ha-Tizmoret) (2007),egyptian,good
3058,62511,310,2.5,Synecdoche, New York (2008),play,one time watch
3059,62511,310,2.5,Synecdoche, New York (2008),meta,one time watch
3060,5984,314,3,Story of O, The (Histoire d'O) (1975),Fetish,good
3061,5984,314,3,Story of O, The (Histoire d'O) (1975),BDSM,good
3062,53972,319,4,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,die hard 4.0,excellent
3063,69406,336,5,Proposal, The (2009),the views,excellent
3064,69406,336,5,Proposal, The (2009),the end.,excellent
3065,69406,336,5,Proposal, The (2009),the actors,excellent
3066,69406,336,5,Proposal, The (2009),the acting,excellent
3067,1321,358,5,American Werewolf in London, An (1981),scary,excellent
3068,1321,358,5,American Werewolf in London, An (1981),humorous,excellent
3069,1321,358,5,American Werewolf in London, An (1981),atmospheric,excellent
3070,260,374,4,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,space opera,excellent
3071,260,374,4,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,space combat,excellent
3072,57669,387,5,In Bruges (2008),Comedy|Crime|Drama|Thriller,black comedy,excellent
3073,79132,387,3.5,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,Orriginal screenplay,good
3074,260,388,3.5,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,space action,good
3075,260,388,3.5,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi,sci-fi,good
3076,3466,389,5,Heart and Souls (1993),Comedy|Fantasy,Kyra Sedgwick,excellent
3077,3466,389,5,Heart and Souls (1993),Comedy|Fantasy,Classic,excellent
3078,56367,389,5,Juno (2007),Comedy|Drama|Romance,Original,excellent
3079,86882,389,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,Rachel McAdams,excellent
3080,86882,389,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,Paris,excellent
3081,86882,389,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,implausible,excellent
3082,86882,389,4,Midnight in Paris (2011),Comedy|Fantasy|Romance,French music,excellent
3083,6,413,3.5,Heat (1995),Action|Crime|Thriller,slow paced,good
3084,6,413,3.5,Heat (1995),Action|Crime|Thriller,robert de niro,good
3085,6,413,3.5,Heat (1995),Action|Crime|Thriller,electronic soundtrack,good
3086,6,413,3.5,Heat (1995),Action|Crime|Thriller,al pacino,good
